"bodyid","pre","post","upstream","downstream","status","statusLabel","cropped","voxels","name","type","cellBodyFiber","soma","class","cell.type","connectivity.type","layer","ct.layer","ItoLee_Hemilineage","pnt","classic.transmitter"
546472393,87,491,491,932,"Traced","Roughly traced",FALSE,398283584,"ADL02og_pct(pSP3b)_R","ADL02og_pct","ADL02^hLHT1",TRUE,"LHON","ADL02og_pct","ADL02og_pct",4.67954070981211,5,"SLPal1","LHAD1","acetylcholine"
577835762,116,456,456,1236,"Traced","Roughly traced",FALSE,405454155,"ADL02og_pct(pSP3b)_R","ADL02og_pct","ADL02^hLHT1",TRUE,"LHON","ADL02og_pct","ADL02og_pct",4.59209157127992,5,"SLPal1","LHAD1","acetylcholine"
577844302,105,609,609,995,"Traced","Roughly traced",FALSE,405051198,"ADL02og_pct(pSP3b)_R","ADL02og_pct","ADL02^hLHT1",TRUE,"LHON","ADL02og_pct","ADL02og_pct",5.08624229979466,5,"SLPal1","LHAD1","acetylcholine"
391971977,174,1066,1066,1629,"Traced","Roughly traced",FALSE,535517095,"ADL02oh_pct_R","ADL02oh_pct","ADL02^hLHT1",TRUE,"LHON","ADL02oh_pct","ADL02oh_pct",4.89155370177268,5,"SLPal1","LHAD1","acetylcholine"
5901195761,140,782,782,1063,"Traced","Roughly traced",FALSE,545843263,"ADL02oh_pct_R","ADL02oh_pct","ADL02^hLHT1",TRUE,"LHON","ADL02oh_pct","ADL02oh_pct",5.05388601036269,5,"SLPal1","LHAD1","acetylcholine"
298547259,180,996,996,1364,"Traced","Roughly traced",FALSE,560649727,"ADL02oh_pct_R","ADL02oh_pct","ADL02^hLHT1",TRUE,"LHON","ADL02oh_pct","ADL02oh_pct",4.9843912591051,5,"SLPal1","LHAD1","acetylcholine"
328883690,129,680,680,1202,"Traced","Roughly traced",FALSE,431598074,"ADL02oh_pct_R","ADL02oh_pct","ADL02^hLHT1",TRUE,"LHON","ADL02oh_pct","ADL02oh_pct",4.93821989528796,5,"SLPal1","LHAD1","acetylcholine"
422388958,128,388,388,1275,"Traced","Roughly traced",FALSE,372507314,"ADL02oh_pct_R","ADL02oh_pct","ADL02^hLHT1",TRUE,"LHON","ADL02oh_pct","ADL02oh_pct",4.87037037037037,5,"SLPal1","LHAD1","acetylcholine"
5813055865,842,2986,2986,8482,"Traced","Roughly traced",FALSE,2026250792,"ADL02oo_pct_R","ADL02oo_pct","ADL02^hLHT1",TRUE,"LHON","ADL02oo_pct","ADL02oo_pct",3.49948078920042,3,"SLPal1","LHAD1","acetylcholine"
485745927,291,293,293,2583,"Traced","Roughly traced",FALSE,459349752,"ADL02op_pct_R","ADL02op_pct","ADL02^hLHT1",TRUE,"LHON","ADL02op_pct","ADL02op_pct",3.4923391215526,3,"SLPal1","LHAD1","acetylcholine"
392307898,141,409,409,1191,"Traced","Roughly traced",FALSE,439213785,"ADL02p_pct_R","ADL02p_pct","ADL02^hLHT1",TRUE,"LHON","ADL02p_pct","ADL02p_pct",3.82091097308489,4,"SLPal1","LHAD1","acetylcholine"
420956213,110,451,451,853,"Traced","Roughly traced",FALSE,415351532,"ADL02p_pct_R","ADL02p_pct","ADL02^hLHT1",TRUE,"LHON","ADL02p_pct","ADL02p_pct",3.9002079002079,4,"SLPal1","LHAD1","acetylcholine"
453350926,192,581,581,1660,"Traced","Roughly traced",FALSE,482339088,"ADL02p_pct_R","ADL02p_pct","ADL02^hLHT1",TRUE,"LHON","ADL02p_pct","ADL02p_pct",3.66319082377477,4,"SLPal1","LHAD1","acetylcholine"
327838570,378,1259,1259,2730,"Traced","Roughly traced",FALSE,1140657713,"ADL03c_pct_R","ADL03c_pct","ADL03^hLHT3",TRUE,"LHON","ADL03c_pct","ADL03c_pct",4.32224532224532,4,"SLPal2_ventral","LHAD1","acetylcholine"
545440837,308,402,402,2608,"Traced","Roughly traced",FALSE,399148147,"ADL03j_pct_R","ADL03j_pct","ADL03^hLHT3",TRUE,"LHON","ADL03j_pct","ADL03j_pct",3.99382716049383,4,"SLPal2_ventral","LHAD1","acetylcholine"
576812462,287,465,465,2318,"Traced","Roughly traced",FALSE,410860729,"ADL03j_pct_R","ADL03j_pct","ADL03^hLHT3",TRUE,"LHON","ADL03j_pct","ADL03j_pct",4.09641025641026,4,"SLPal2_ventral","LHAD1","acetylcholine"
734693858,334,551,551,2527,"Traced","Roughly traced",FALSE,446098608,"ADL03j_pct_R","ADL03j_pct","ADL03^hLHT3",TRUE,"LHON","ADL03j_pct","ADL03j_pct",4.57985757884028,4,"SLPal2_ventral","LHAD1","acetylcholine"
485430376,294,416,416,2634,"Traced","Roughly traced",FALSE,433543548,"ADL03k_a_pct_R","ADL03k_a_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_a_pct","ADL03k_a_pct",3.63854166666667,4,"SLPal2_ventral","LHAD1","acetylcholine"
667132722,286,480,480,2402,"Traced","Roughly traced",FALSE,475399592,"ADL03k_a_pct_R","ADL03k_a_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_a_pct","ADL03k_a_pct",3.65320910973085,4,"SLPal2_ventral","LHAD1","acetylcholine"
514073078,318,489,489,2899,"Traced","Roughly traced",FALSE,462042565,"ADL03k_b_pct_R","ADL03k_b_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_b_pct","ADL03k_b_pct",3.52659019812304,4,"SLPal2_ventral","LHAD1","acetylcholine"
760604568,293,400,400,2590,"Traced","Roughly traced",FALSE,446716306,"ADL03k_b_pct_R","ADL03k_b_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_b_pct","ADL03k_b_pct",3.60103092783505,4,"SLPal2_ventral","LHAD1","acetylcholine"
454045389,142,250,250,1188,"Traced","Roughly traced",FALSE,287728627,"ADL03k_c_pct_R","ADL03k_c_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_c_pct","ADL03k_c_pct",4.16701030927835,4,"SLPal2_ventral","LHAD1","acetylcholine"
483716037,177,288,288,1464,"Traced","Roughly traced",FALSE,315076365,"ADL03k_c_pct_R","ADL03k_c_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_c_pct","ADL03k_c_pct",3.67216494845361,4,"SLPal2_ventral","LHAD1","acetylcholine"
575806223,201,343,343,1658,"Traced","Roughly traced",FALSE,364017065,"ADL03k_c_pct_R","ADL03k_c_pct","ADL03^hLHT3",TRUE,"LHON","ADL03k_c_pct","ADL03k_c_pct",3.58239508700102,4,"SLPal2_ventral","LHAD1","acetylcholine"
359905678,140,387,387,1081,"Traced","Roughly traced",FALSE,396248812,"ADL03m_g_pct_R","ADL03m_g_pct","ADL03^hLHT3",TRUE,"LHON","ADL03m_g_pct","ADL03m_g_pct",4.08618899273105,4,"SLPal2_ventral","LHAD1","acetylcholine"
452651486,136,374,374,961,"Traced","Roughly traced",FALSE,423074699,"ADL03m_g_pct_R","ADL03m_g_pct","ADL03^hLHT3",TRUE,"LHON","ADL03m_g_pct","ADL03m_g_pct",4.49793388429752,4,"SLPal2_ventral","LHAD1","acetylcholine"
359901157,130,379,379,947,"Traced","Roughly traced",FALSE,357793718,"ADL03m_g_pct_R","ADL03m_g_pct","ADL03^hLHT3",TRUE,"LHON","ADL03m_g_pct","ADL03m_g_pct",4.38733125649013,4,"SLPal2_ventral","LHAD1","acetylcholine"
697132415,246,406,406,2301,"Traced","Roughly traced",FALSE,457464384,"ADL03oc_pct_R","ADL03oc_pct","ADL03^hLHT3",TRUE,"LHON","ADL03oc_pct","ADL03oc_pct",3.42311661506708,3,"SLPal2_ventral","LHAD1","acetylcholine"
454706490,261,286,286,2332,"Traced","Roughly traced",FALSE,416671243,"ADL03oc_pct_R","ADL03oc_pct","ADL03^hLHT3",TRUE,"LHON","ADL03oc_pct","ADL03oc_pct",3.57261410788382,3,"SLPal2_ventral","LHAD1","acetylcholine"
421992069,188,240,240,1620,"Traced","Roughly traced",FALSE,306671356,"ADL03or_pct(aSP27b)_R","ADL03or_pct","ADL03^hLHT3",TRUE,"LHON","ADL03or_pct","ADL03or_pct",3.95440414507772,4,"SLPal2_ventral","LHAD1","acetylcholine"
5813115796,210,195,195,2020,"Traced","Roughly traced",FALSE,314634294,"ADL03or_pct(aSP27b)_R","ADL03or_pct","ADL03^hLHT3",TRUE,"LHON","ADL03or_pct","ADL03or_pct",3.96836734693878,4,"SLPal2_ventral","LHAD1","acetylcholine"
360932188,128,128,128,1164,"Traced","Roughly traced",FALSE,277944614,"ADL03p_pct_R","ADL03p_pct","ADL03^hLHT3",TRUE,"LHON","ADL03p_pct","ADL03p_pct",4.09268795056643,4,"SLPal2_ventral","LHAD1","acetylcholine"
5901193715,154,181,181,1384,"Traced","Roughly traced",FALSE,324020150,"ADL03p_pct_R","ADL03p_pct","ADL03^hLHT3",TRUE,"LHON","ADL03p_pct","ADL03p_pct",4.05731832139202,4,"SLPal2_ventral","LHAD1","acetylcholine"
452651021,107,204,204,853,"Traced","Roughly traced",FALSE,305327962,"ADL03p_pct_R","ADL03p_pct","ADL03^hLHT3",TRUE,"LHON","ADL03p_pct","ADL03p_pct",3.85788381742739,4,"SLPal2_ventral","LHAD1","acetylcholine"
420615275,148,262,262,1264,"Traced","Roughly traced",FALSE,399497257,"ADL03q_pct_R","ADL03q_pct","ADL03^hLHT3",TRUE,"LHON","ADL03q_pct","ADL03q_pct",3.80809128630705,4,"SLPal2_ventral","LHAD1","acetylcholine"
421983723,192,345,345,1455,"Traced","Roughly traced",FALSE,487721534,"ADL03q_pct_R","ADL03q_pct","ADL03^hLHT3",TRUE,"LHON","ADL03q_pct","ADL03q_pct",3.61688980432544,4,"SLPal2_ventral","LHAD1","acetylcholine"
705139000,184,840,840,1309,"Traced","Traced",FALSE,438639069,"ADL03r_pct_R","ADL03r_pct","ADL03^hLHT3",TRUE,"LHON","ADL03r_pct","ADL03r_pct",3.69885773624091,4,"SLPal2_ventral","LHAD1","acetylcholine"
544107243,324,1347,1347,2472,"Traced","Roughly traced",FALSE,703122146,"ADL03s_pct_R","ADL03s_pct","ADL03^hLHT3",TRUE,"LHON","ADL03s_pct","ADL03s_pct",4.36108220603538,4,"SLPal2_ventral","LHAD1","acetylcholine"
730562988,295,892,892,2077,"Traced","Traced",FALSE,530418986,"ADL03s_pct_R","ADL03s_pct","ADL03^hLHT3",TRUE,"LHON","ADL03s_pct","ADL03s_pct",4.29979466119097,4,"SLPal2_ventral","LHAD1","acetylcholine"
485430434,60,156,156,443,"Traced","Roughly traced",FALSE,222512461,"ADL03t_pct(aSP27b)_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",5.01942740286299,5,"SLPal2_ventral","LHAD1","acetylcholine"
485775679,70,182,182,535,"Traced","Roughly traced",FALSE,262187056,"ADL03t_pct(aSP27b)_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",5.2182006204757,5,"SLPal2_ventral","LHAD1","acetylcholine"
887148641,77,254,254,560,"Traced","Roughly traced",FALSE,328999716,"ADL03t_pct(aSP27b)_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",5.03534303534304,5,"SLPal2_ventral","LHAD1","acetylcholine"
641278400,68,197,197,553,"Traced","Roughly traced",FALSE,265956344,"ADL03t_pct(aSP27b)_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",4.75235109717868,5,"SLPal2_ventral","LHAD1","acetylcholine"
855414220,102,199,199,823,"Traced","Roughly traced",FALSE,272095029,"ADL03t_pct(aSP27b)_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",4.07415036045314,5,"SLPal2_ventral","LHAD1","acetylcholine"
610916994,71,222,222,520,"Traced","Roughly traced",FALSE,279138939,"ADL03t_pct(aSP27b)_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",5.03814432989691,5,"SLPal2_ventral","LHAD1","acetylcholine"
949534412,34,109,109,183,"Traced","Roughly traced",FALSE,176230928,"ADL03t_pct_R","ADL03t_pct","ADL03^hLHT3",TRUE,"LHON","ADL03t_pct","ADL03t_pct",4.93360572012257,5,"SLPal2_ventral","LHAD1","acetylcholine"
633097828,838,1493,1493,8970,"Traced","Roughly traced",FALSE,1026581314,"ADL04a_pct_R","ADL04a_pct","ADL04^LBDL7",TRUE,"LHON","ADL04a_pct","ADL04a_pct",3.36354166666667,3,"LHa2","LHAV2","acetylcholine"
451296290,65,190,190,479,"Traced","Roughly traced",FALSE,275697486,"ADL04e_pct_R","ADL04e_pct","ADL04^LBDL7",TRUE,"LHON","ADL04e_pct","ADL04e_pct",3.64742268041237,4,"LHa2","LHAV2","acetylcholine"
5813057660,106,188,188,943,"Traced","Roughly traced",FALSE,306115430,"ADL04f_pct_R","ADL04f_pct","ADL04^LBDL7",TRUE,"LHON","ADL04f_pct","ADL04f_pct",3.58691206543967,4,"LHa2","LHAV2","acetylcholine"
390254536,137,191,191,1178,"Traced","Roughly traced",FALSE,316931216,"ADL04f_pct_R","ADL04f_pct","ADL04^LBDL7",TRUE,"LHON","ADL04f_pct","ADL04f_pct",3.6901121304791,4,"LHa2","LHAV2","acetylcholine"
638196102,966,1540,1540,8216,"Traced","Roughly traced",FALSE,1081669558,"ADL04g_pct_R","ADL04g_pct","ADL04^LBDL7",TRUE,"LHON","ADL04g_pct","ADL04g_pct",3.81584362139918,4,"LHa2","LHAV2","acetylcholine"
542665187,151,204,204,1325,"Traced","Roughly traced",FALSE,387501092,"ADL04i_pct_R","ADL04i_pct","ADL04^LBDL7",TRUE,"LHON","ADL04i_pct","ADL04i_pct",3.5015479876161,3,"LHa2","LHAV2","acetylcholine"
606431658,140,133,133,961,"Traced","Roughly traced",FALSE,273155783,"ADL04i_pct_R","ADL04i_pct","ADL04^LBDL7",TRUE,"LHON","ADL04i_pct","ADL04i_pct",3.31481481481481,3,"LHa2","LHAV2","acetylcholine"
574378565,136,114,114,1001,"Traced","Roughly traced",FALSE,276870916,"ADL04i_pct_R","ADL04i_pct","ADL04^LBDL7",TRUE,"LHON","ADL04i_pct","ADL04i_pct",3.20557851239669,3,"LHa2","LHAV2","acetylcholine"
450933288,175,137,137,1407,"Traced","Roughly traced",FALSE,314511985,"ADL04j_pct_R","ADL04j_pct","ADL04^LBDL7",TRUE,"LHON","ADL04j_pct","ADL04j_pct",4.0010298661174,4,"LHa2","LHAV2","acetylcholine"
419880359,205,142,142,1901,"Traced","Roughly traced",FALSE,340165354,"ADL04j_pct_R","ADL04j_pct","ADL04^LBDL7",TRUE,"LHON","ADL04j_pct","ADL04j_pct",3.93711967545639,4,"LHa2","LHAV2","acetylcholine"
450933392,196,142,142,1479,"Traced","Roughly traced",FALSE,335512156,"ADL04j_pct_R","ADL04j_pct","ADL04^LBDL7",TRUE,"LHON","ADL04j_pct","ADL04j_pct",3.70328542094456,4,"LHa2","LHAV2","acetylcholine"
5901196932,335,547,547,2814,"Traced","Roughly traced",FALSE,760342232,"ADL04k_pct_R","ADL04k_pct","ADL04^LBDL7",TRUE,"LHON","ADL04k_pct","ADL04k_pct",3.62266112266112,4,"LHa2","LHAV2","acetylcholine"
609168709,251,429,429,2024,"Traced","Roughly traced",FALSE,395125476,"ADL04lq_pct_R","ADL04lq_pct","ADL04^LBDL7",TRUE,"LHON","ADL04lq_pct","ADL04lq_pct",3.90358974358974,4,"LHa2","LHAV2","acetylcholine"
576774002,212,578,578,1757,"Traced","Roughly traced",FALSE,368007489,"ADL04lq_pct_R","ADL04lq_pct","ADL04^LBDL7",TRUE,"LHON","ADL04lq_pct","ADL04lq_pct",3.99160545645331,4,"LHa2","LHAV2","acetylcholine"
543770627,161,283,283,1188,"Traced","Roughly traced",FALSE,322157653,"ADL04m_pct_R","ADL04m_pct","ADL04^LBDL7",TRUE,"LHON","ADL04m_pct","ADL04m_pct",3.52268041237113,3,"LHa2","LHAV2","acetylcholine"
607130326,170,256,256,1246,"Traced","Roughly traced",FALSE,348854810,"ADL04m_pct_R","ADL04m_pct","ADL04^LBDL7",TRUE,"LHON","ADL04m_pct","ADL04m_pct",3.44866529774127,3,"LHa2","LHAV2","acetylcholine"
574128034,152,317,317,1166,"Traced","Roughly traced",FALSE,335949513,"ADL04m_pct_R","ADL04m_pct","ADL04^LBDL7",TRUE,"LHON","ADL04m_pct","ADL04m_pct",3.32310838445808,3,"LHa2","LHAV2","acetylcholine"
850636610,138,253,253,1010,"Traced","Roughly traced",FALSE,288104657,"ADL04m_pct_R","ADL04m_pct","ADL04^LBDL7",TRUE,"LHON","ADL04m_pct","ADL04m_pct",3.09201213346815,3,"LHa2","LHAV2","acetylcholine"
5812980329,305,306,306,2569,"Traced","Roughly traced",FALSE,493578467,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.98229166666667,4,"LHa2","LHAV2","acetylcholine"
329206270,181,204,204,1453,"Traced","Roughly traced",FALSE,344010041,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.61330561330561,4,"LHa2","LHAV2","acetylcholine"
360237353,170,194,194,1321,"Traced","Roughly traced",FALSE,337468055,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",4.01966873706004,4,"LHa2","LHAV2","acetylcholine"
359560118,220,275,275,1642,"Traced","Roughly traced",FALSE,417591592,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.92110655737705,4,"LHa2","LHAV2","acetylcholine"
391945237,213,331,331,1564,"Traced","Roughly traced",FALSE,425267390,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.69907881269191,4,"LHa2","LHAV2","acetylcholine"
390931864,207,241,241,1632,"Traced","Roughly traced",FALSE,293634365,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.6469387755102,4,"LHa2","LHAV2","acetylcholine"
5812980039,204,308,308,1519,"Traced","Roughly traced",FALSE,478240604,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.99793601651187,4,"LHa2","LHAV2","acetylcholine"
452327439,184,303,303,1341,"Traced","Roughly traced",FALSE,474888294,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.75231243576567,4,"LHa2","LHAV2","acetylcholine"
454377810,137,188,188,975,"Traced","Roughly traced",FALSE,383058544,"ADL04n_pct_R","ADL04n_pct","ADL04^LBDL7",TRUE,"LHON","ADL04n_pct","ADL04n_pct",3.57656731757451,4,"LHa2","LHAV2","acetylcholine"
514406435,374,419,419,2979,"Traced","Roughly traced",FALSE,442569661,"ADL04oa_pct_R","ADL04oa_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oa_pct","ADL04oa_pct",3.85077720207254,4,"LHa2","LHAV2","acetylcholine"
360595711,174,322,322,1239,"Traced","Roughly traced",FALSE,409845754,"ADL04ob_pct_R","ADL04ob_pct","ADL04^LBDL7",TRUE,"LHON","ADL04ob_pct","ADL04ob_pct",3.35751295336788,3,"LHa2","LHAV2","acetylcholine"
5813039980,182,488,488,1415,"Traced","Roughly traced",FALSE,361739458,"ADL04ob_pct_R","ADL04ob_pct","ADL04^LBDL7",TRUE,"LHON","ADL04ob_pct","ADL04ob_pct",3.38149688149688,3,"LHa2","LHAV2","acetylcholine"
5813040903,166,215,215,1269,"Traced","Roughly traced",FALSE,349280903,"ADL04oc_pct_R","ADL04oc_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oc_pct","ADL04oc_pct",3.75413223140496,4,"LHa2","LHAV2","acetylcholine"
5813069285,172,196,196,1228,"Traced","Roughly traced",FALSE,358489379,"ADL04oc_pct_R","ADL04oc_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oc_pct","ADL04oc_pct",3.68820512820513,4,"LHa2","LHAV2","acetylcholine"
5813012462,194,228,228,1542,"Traced","Roughly traced",FALSE,386933443,"ADL04oc_pct_R","ADL04oc_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oc_pct","ADL04oc_pct",3.83212435233161,4,"LHa2","LHAV2","acetylcholine"
603007915,210,192,192,1845,"Traced","Roughly traced",FALSE,404236356,"ADL04od_pct_R","ADL04od_pct","ADL04^LBDL7",TRUE,"LHLN","ADL04od_pct","ADL04od_pct",3.35149023638232,3,"LHa2","LHAV2","acetylcholine"
511970945,209,208,208,1595,"Traced","Roughly traced",FALSE,439059724,"ADL04od_pct_R","ADL04od_pct","ADL04^LBDL7",TRUE,"LHLN","ADL04od_pct","ADL04od_pct",3.21457489878543,3,"LHa2","LHAV2","acetylcholine"
5813011770,187,236,236,1505,"Traced","Roughly traced",FALSE,384561843,"ADL04od_pct_R","ADL04od_pct","ADL04^LBDL7",TRUE,"LHLN","ADL04od_pct","ADL04od_pct",3.60932642487047,3,"LHa2","LHAV2","acetylcholine"
390586997,114,122,122,793,"Traced","Roughly traced",FALSE,206761755,"ADL04oe_pct_R","ADL04oe_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oe_pct","ADL04oe_pct",3.71618852459016,4,"LHa2","LHAV2","acetylcholine"
5813106089,132,207,207,981,"Traced","Roughly traced",FALSE,237382592,"ADL04oe_pct_R","ADL04oe_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oe_pct","ADL04oe_pct",3.63534218590398,4,"LHa2","LHAV2","acetylcholine"
455728985,143,237,237,1037,"Traced","Roughly traced",FALSE,282253156,"ADL04of_pct_R","ADL04of_pct","ADL04^LBDL7",TRUE,"LHON","ADL04of_pct","ADL04of_pct",3.43254376930999,3,"LHa2","LHAV2","acetylcholine"
391276906,144,238,238,1068,"Traced","Roughly traced",FALSE,291945271,"ADL04of_pct_R","ADL04of_pct","ADL04^LBDL7",TRUE,"LHON","ADL04of_pct","ADL04of_pct",3.29568788501027,3,"LHa2","LHAV2","acetylcholine"
606479285,141,145,145,998,"Traced","Roughly traced",FALSE,293832871,"ADL04of_pct_R","ADL04of_pct","ADL04^LBDL7",TRUE,"LHON","ADL04of_pct","ADL04of_pct",3.59100204498978,3,"LHa2","LHAV2","acetylcholine"
699212545,205,220,220,1805,"Traced","Roughly traced",FALSE,342480275,"ADL04oh_pct_R","ADL04oh_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oh_pct","ADL04oh_pct",3.5496417604913,4,"LHa2","LHAV2","acetylcholine"
733005935,221,266,266,1724,"Traced","Roughly traced",FALSE,378680587,"ADL04oh_pct_R","ADL04oh_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oh_pct","ADL04oh_pct",3.74425887265136,4,"LHa2","LHAV2","acetylcholine"
547115923,261,219,219,2090,"Traced","Roughly traced",FALSE,345090921,"ADL04oi_pct_R","ADL04oi_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oi_pct","ADL04oi_pct",3.97626418988648,4,"LHa2","LHAV2","acetylcholine"
640915837,321,278,278,2607,"Traced","Roughly traced",FALSE,421731854,"ADL04oi_pct_R","ADL04oi_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oi_pct","ADL04oi_pct",3.58624229979466,4,"LHa2","LHAV2","acetylcholine"
574352231,136,163,163,1022,"Traced","Roughly traced",FALSE,290083953,"ADL04ok_pct_R","ADL04ok_pct","ADL04^LBDL7",TRUE,"LHON","ADL04ok_pct","ADL04ok_pct",3.37997957099081,3,"LHa2","LHAV2","acetylcholine"
761239957,122,124,124,902,"Traced","Roughly traced",FALSE,264424611,"ADL04ok_pct_R","ADL04ok_pct","ADL04^LBDL7",TRUE,"LHON","ADL04ok_pct","ADL04ok_pct",3.244126659857,3,"LHa2","LHAV2","acetylcholine"
606492411,216,272,272,1734,"Traced","Roughly traced",FALSE,400566458,"ADL04ol_pct_R","ADL04ol_pct","ADL04^LBDL7",TRUE,"LHON","ADL04ol_pct","ADL04ol_pct",3.86742034943474,4,"LHa2","LHAV2","acetylcholine"
667841133,210,251,251,1774,"Traced","Roughly traced",FALSE,354545153,"ADL04ol_pct_R","ADL04ol_pct","ADL04^LBDL7",TRUE,"LHON","ADL04ol_pct","ADL04ol_pct",3.57830092118731,4,"LHa2","LHAV2","acetylcholine"
546123239,469,488,488,4350,"Traced","Roughly traced",FALSE,688578265,"ADL04olg_pct_R","ADL04olg_pct","ADL04^LBDL7",TRUE,"LHON","ADL04olg_pct","ADL04olg_pct",3.859375,4,"LHa2","LHAV2","acetylcholine"
636792984,316,784,784,2563,"Traced","Roughly traced",FALSE,402986426,"ADL04oo_pct_R","ADL04oo_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oo_pct","ADL04oo_pct",3.72907949790795,4,"LHa2","LHAV2","acetylcholine"
580546081,188,600,600,1460,"Traced","Roughly traced",FALSE,357328518,"ADL04oq_pct_R","ADL04oq_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oq_pct","ADL04oq_pct",3.72054223149114,4,"LHa2","LHAV2","acetylcholine"
640220321,183,478,478,1371,"Traced","Roughly traced",FALSE,330219769,"ADL04oq_pct_R","ADL04oq_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oq_pct","ADL04oq_pct",3.62148070907195,4,"LHa2","LHAV2","acetylcholine"
5813013530,151,530,530,1071,"Traced","Roughly traced",FALSE,285069203,"ADL04oq_pct_R","ADL04oq_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oq_pct","ADL04oq_pct",3.4559585492228,4,"LHa2","LHAV2","acetylcholine"
5813013792,128,321,321,910,"Traced","Roughly traced",FALSE,257203621,"ADL04oq_pct_R","ADL04oq_pct","ADL04^LBDL7",TRUE,"LHON","ADL04oq_pct","ADL04oq_pct",3.46473029045643,4,"LHa2","LHAV2","acetylcholine"
948135822,200,414,414,1542,"Traced","Roughly traced",FALSE,347594860,"ADL04p_a_pct_R","ADL04p_a_pct","ADL04^LBDL7",TRUE,"LHON","ADL04p_a_pct","ADL04p_a_pct",3.73498964803313,4,"LHa2","LHAV2","acetylcholine"
486444499,193,336,336,1664,"Traced","Roughly traced",FALSE,284609907,"ADL04p_a_pct_R","ADL04p_a_pct","ADL04^LBDL7",TRUE,"LHON","ADL04p_a_pct","ADL04p_a_pct",4.2972972972973,4,"LHa2","LHAV2","acetylcholine"
674001478,165,308,308,1528,"Traced","Roughly traced",FALSE,258709661,"ADL04p_a_pct_R","ADL04p_a_pct","ADL04^LBDL7",TRUE,"LHON","ADL04p_a_pct","ADL04p_a_pct",4.23991726990693,4,"LHa2","LHAV2","acetylcholine"
612285653,172,447,447,1497,"Traced","Roughly traced",FALSE,273993727,"ADL04p_a_pct_R","ADL04p_a_pct","ADL04^LBDL7",TRUE,"LHON","ADL04p_a_pct","ADL04p_a_pct",3.90466321243523,4,"LHa2","LHAV2","acetylcholine"
855043038,263,406,406,2346,"Traced","Roughly traced",FALSE,365730575,"ADL04p_b_pct_R","ADL04p_b_pct","ADL04^LBDL7",TRUE,"LHON","ADL04p_b_pct","ADL04p_b_pct",3.35348360655738,3,"LHa2","LHAV2","acetylcholine"
424384254,234,535,535,2264,"Traced","Roughly traced",FALSE,335987218,"ADL04p_b_pct_R","ADL04p_b_pct","ADL04^LBDL7",TRUE,"LHON","ADL04p_b_pct","ADL04p_b_pct",3.48916408668731,3,"LHa2","LHAV2","acetylcholine"
