BodyID,Name,CBF,M-type,C-type
5812987497,IB054h,PVM10,PVM10k,PVM10or_pct
5813023260,IB055a,PVM10,PVM10i,PVM10ou_pct
1344591038,IB056a,PVM10,PVM10l,PVM10oa_pct
1345048347,IB056a,PVM10,PVM10l,PVM10oa_pct
5813037976,IB056b,PVM10,PVM10l,PVM10t_pct
5813057105,IB056b,PVM10,PVM10l,PVM10t_pct
5812989296,IB057a,PVM10,PVM10q,PVM10oj_pct
1160752265,IB058a,PVM10,PVM10r,PVM10e_pct
1252180796,IB058a,PVM10,PVM10r,PVM10e_pct
1251802055,IB059a,PVM10,PVM10p,PVM10i_pct
5813014249,IB059a,PVM10,PVM10p,PVM10i_pct
1375638949,IB060a,PVM10,PVM10g,PVM10lm_pct
5813056550,IB060a,PVM10,PVM10g,PVM10lm_pct
5813023250,IB060b,PVM10,PVM10g,PVM10lv_pct
1314346228,IB060c,PVM10,PVM10g,PVM10ov_pct
1406073671,IB060c,PVM10,PVM10g,PVM10ov_pct
1560591876,IB060c,PVM10,PVM10g,PVM10ov_pct
5813045442,IB060c,PVM10,PVM10g,PVM10ov_pct
5813078518,IB060c,PVM10,PVM10g,PVM10ov_pct
5901230686,IB060c,PVM10,PVM10g,PVM10ov_pct
5813133450,IB060d,PVM10,PVM10g,PVM10oy_pct
5901193721,IB060d,PVM10,PVM10g,PVM10oy_pct
1068364006,IB061a,PVM12,PVM12e,PVM12e_pct
884635896,IB062a,PVM12,PVM12f,PVM12f_pct
5812983878,IB062a,PVM12,PVM12f,PVM12f_pct
511686666,IB063a,PVM12,PVM12h,PVM12a_pct
667949027,IB063b,PVM12,PVM12h,PVM12g_pct
1070332560,IB063b,PVM12,PVM12h,PVM12g_pct
5813024430,IB063b,PVM12,PVM12h,PVM12g_pct
5813057439,IB063b,PVM12,PVM12h,PVM12g_pct
5813070050,IB063b,PVM12,PVM12h,PVM12g_pct
5813078595,IB063b,PVM12,PVM12h,PVM12g_pct
853173648,IB064a,PVM15,PVM15c,PVM15b_pct
1158018199,IB065a,SCB,SCB048,SCB048_pct
855526852,IB066a,SCB,SCB002,SCB002_pct
1008759880,IB066a,SCB,SCB002,SCB002_pct
1346645554,IB067a,SCB,SCB082,SCB082_pct
727225324,IB068a,SCB,SCB043,SCB043_pct
883163764,IB069a,SCB,SCB044,SCB044_pct
945899187,IB070a,SCB,SCB006,SCB006_pct
1069693466,IB070a,SCB,SCB006,SCB006_pct
663799582,IB071a,SCB,SCB007,SCB007_pct
696233299,IB071a,SCB,SCB007,SCB007_pct
946667252,IB071a,SCB,SCB007,SCB007_pct
1501246160,IB071a,SCB,SCB007,SCB007_pct
1010817979,IB072a,SCB,SCB014,SCB014_pct
1038070642,IB072a,SCB,SCB014,SCB014_pct
669325882,IB073a,SCB,SCB021,SCB021_pct
791527493,IB073a,SCB,SCB021,SCB021_pct
894362173,LAL001a,ADL06,ADL06h,ADL06d_pct
1572520204,LAL001b,ADL06,ADL06h,ADL06n_pct
5812983128,LAL001b,ADL06,ADL06h,ADL06n_pct
5901201676,LAL001b,ADL06,ADL06h,ADL06n_pct
949930583,LAL002a,AVM09,AVM09k,AVM09h_pct
1108136270,LAL002a,AVM09,AVM09k,AVM09h_pct
1265037070,LAL002a,AVM09,AVM09k,AVM09h_pct
1200942398,LAL002b,AVM09,AVM09k,AVM09od_pct
1571859076,LAL002b,AVM09,AVM09k,AVM09od_pct
883790186,LAL002c,AVM09,AVM09k,AVM09oe_pct
953319814,LAL002c,AVM09,AVM09k,AVM09oe_pct
981306774,LAL002c,AVM09,AVM09k,AVM09oe_pct
1012341321,LAL002c,AVM09,AVM09k,AVM09oe_pct
981306568,LAL002d,AVM09,AVM09k,AVM09og_pct
1013019093,LAL002d,AVM09,AVM09k,AVM09og_pct
1170891789,LAL002d,AVM09,AVM09k,AVM09og_pct
1483679759,LAL002d,AVM09,AVM09k,AVM09og_pct
1169907679,LAL002e,AVM09,AVM09k,AVM09r_pct
1510308047,LAL002e,AVM09,AVM09k,AVM09r_pct
1385433981,LAL003a,PVM01,PVM01k,PVM01i_pct
5813033712,LAL003a,PVM01,PVM01k,PVM01i_pct
913810960,LAL004a,PVM03,PVM03m,PVM03n_pct
1345972395,LAL004a,PVM03,PVM03m,PVM03n_pct
977295669,LAL004b,PVM03,PVM03m,PVM03ol_pct
1097300368,LAL004c,PVM03,PVM03m,PVM03r_pct
1099808012,LAL004c,PVM03,PVM03m,PVM03r_pct
1223274640,LAL004c,PVM03,PVM03m,PVM03r_pct
1283552888,LAL004c,PVM03,PVM03m,PVM03r_pct
1284312505,LAL004c,PVM03,PVM03m,PVM03r_pct
1512029563,LAL004c,PVM03,PVM03m,PVM03r_pct
1512034076,LAL004c,PVM03,PVM03m,PVM03r_pct
1819102805,LAL005a,PVM03,PVM03s,PVM03og_pct
2029345079,LAL005a,PVM03,PVM03s,PVM03og_pct
1406276743,LAL005b,PVM03,PVM03s,PVM03ov_pct
1467685423,LAL005c,PVM03,PVM03s,PVM03x_pct
5813063019,LAL005c,PVM03,PVM03s,PVM03x_pct
5813047453,LAL006a,ADL02,ADL02b,ADL02b_pct
5813041304,LAL007a,ADL06,ADL06g,ADL06i_pct
915519608,LAL008a,ADL06,ADL06e,ADL06p_pct
979666456,LAL008a,ADL06,ADL06e,ADL06p_pct
1101094884,LAL008a,ADL06,ADL06e,ADL06p_pct
1110221199,LAL009a,ADL08,ADL08g,ADL08k_pct
1170352367,LAL010a,ADM02,ADM02c,ADM02a_pct
1605181883,LAL010a,ADM02,ADM02c,ADM02a_pct
1419909152,LAL011a,ADM03,ADM03n,ADM03k_pct
