"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","connectivity.type","is.lhn","layer","ct.layer","classic.transmitter","other.transmitter"
640221192,"LH002a","ADL01","ADL01u","ADL01od_pct","FALSE","LHON","LHAV4e1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4e1b",TRUE,3.84647302904564,4,"GABA","GABA"
732280395,"LH002a","ADL01","ADL01u","ADL01od_pct","FALSE","LHON","LHAV4e1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4e1b",TRUE,3.98550724637681,4,"GABA","GABA"
730882970,"LH002b","ADL01","ADL01u","ADL01om_pct","FALSE","LHON","LHAV4e1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4e1a",TRUE,3.49258474576271,4,"GABA","GABA"
792610827,"LH002c","ADL01","ADL01u","ADL01op_pct","FALSE","LHLN","LHAV4a9","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a9",TRUE,3.30434782608696,3,"GABA","GABA"
882685590,"LH002c","ADL01","ADL01u","ADL01op_pct","FALSE","LHLN","LHAV4a9","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a9",TRUE,3.1923474663909,3,"GABA","GABA"
1039867920,"LH002c","ADL01","ADL01u","ADL01op_pct","FALSE","LHON","LHAV4a9","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a9",TRUE,3.36194415718718,3,"GABA","GABA"
5813058137,"LH002d","ADL01","ADL01u","ADL01oq_pct","FALSE","LHLN","LHAV4a1","LHl1_lateral","BLD4_lateral","11524190","good","L788#3","good",TRUE,FALSE,"LHAV4","LHAV4a1c",TRUE,3.37190082644628,3,"GABA","GABA"
728483069,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHLN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","none","none",TRUE,FALSE,"LHAV4","LHAV4a1b",TRUE,3.16908713692946,3,"GABA","GABA"
822289778,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHLN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","none","none",TRUE,FALSE,"LHAV4","LHAV4a1b",TRUE,3.2218782249742,3,"GABA","GABA"
823668338,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHLN","LHAV4a1","LHl1_lateral","BLD4_lateral","1288534","good","none","none",TRUE,FALSE,"LHAV4","LHAV4a1b",TRUE,3.34022750775595,3,"GABA","GABA"
5813098080,"LH002e","ADL01","ADL01u","ADL01os_pct","FALSE","LHLN","LHAV4a1","LHl1_lateral","BLD4_lateral","3615070","good","none","none",TRUE,FALSE,"LHAV4","LHAV4a1b",TRUE,3.27604166666667,3,"GABA","GABA"
667474054,"LH002f","ADL01","ADL01u","ADL01q_a_pct","FALSE","LHLN","LHAV4a7","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4a7",TRUE,3.19774590163934,3,"GABA","GABA"
761580655,"LH002f","ADL01","ADL01u","ADL01q_a_pct","FALSE","LHLN","LHAV4a7","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4a7",TRUE,3.17538461538462,3,"GABA","GABA"
823988254,"LH002f","ADL01","ADL01u","ADL01q_a_pct","FALSE","LHLN","LHAV4a7","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4a7",TRUE,3.21865284974093,3,"GABA","GABA"
5813010845,"LH002f","ADL01","ADL01u","ADL01q_a_pct","FALSE","LHLN","LHAV4a7","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4a7",TRUE,3.30564102564103,3,"GABA","GABA"
604031105,"LH002g","ADL01","ADL01u","ADL01q_b_pct","FALSE","LHLN","LHAV4a10","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a10",TRUE,3.23926380368098,3,"GABA","GABA"
789580340,"LH002g","ADL01","ADL01u","ADL01q_b_pct","FALSE","LHLN","LHAV4a10","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a10",TRUE,3.28527607361963,3,"GABA","GABA"
5813061530,"LH002g","ADL01","ADL01u","ADL01q_b_pct","FALSE","LHLN","LHAV4a10","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4a10",TRUE,3.33162217659138,3,"GABA","GABA"
5813087621,"LH003a","ADL01","ADL01t","ADL01m_pct","FALSE","LHON","LHAV4n1","LHl1_lateral","BLD4_lateral","1290452","medium","none","none",FALSE,FALSE,"LHAV4","LHAV4n1",TRUE,3.42901554404145,3,"GABA","GABA"
607096048,"LH004a","ADL01","ADL01r","ADL01lx_pct","FALSE","LHON","LHAV4d4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d4",TRUE,3.13874614594039,3,"GABA","GABA"
5813010525,"LH004a","ADL01","ADL01r","ADL01lx_pct","FALSE","LHON","LHAV4d4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d4",TRUE,3.14358974358974,3,"GABA","GABA"
638136190,"LH004b","ADL01","ADL01r","ADL01ok_pct","FALSE","LHON","LHAV4e4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e4",TRUE,3.67979274611399,4,"GABA","GABA"
669852092,"LH004b","ADL01","ADL01r","ADL01ok_pct","FALSE","LHON","LHAV4e4","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e4",TRUE,3.82083333333333,4,"GABA","GABA"
637121971,"LH004c","ADL01","ADL01r","ADL01or_pct","FALSE","LHLN","LHAV4a2","LHl1_lateral","BLD4_lateral","2101395","medium","none","none",TRUE,FALSE,"LHAV4","LHAV4a2",TRUE,3.4830421377184,3,"GABA","GABA"
512645188,"LH004d","ADL01","ADL01r","ADL01p_pct","FALSE","LHLN","LHAV4d5","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d5",TRUE,3.15361445783133,3,"GABA","GABA"
512981720,"LH004d","ADL01","ADL01r","ADL01p_pct","FALSE","LHLN","LHAV4d5","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d5",TRUE,3.12701612903226,3,"GABA","GABA"
700878180,"LH004d","ADL01","ADL01r","ADL01p_pct","FALSE","LHLN","LHAV4d5","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d5",TRUE,3.11569416498994,3,"GABA","GABA"
5812980863,"LH004d","ADL01","ADL01r","ADL01p_pct","FALSE","LHLN","LHAV4d5","LHl1_lateral","BLD4_lateral","none","none","L1385#26","medium",FALSE,FALSE,"LHAV4","LHAV4d5",TRUE,3.0990990990991,3,"GABA","GABA"
605791875,"LH004e","ADL01","ADL01r","ADL01s_pct","FALSE","LHON","LHAV4d2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d2b",TRUE,3.3179012345679,3,"GABA","GABA"
762957069,"LH004e","ADL01","ADL01r","ADL01s_pct","FALSE","LHON","LHAV4d2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4d2b",TRUE,3.17713697219361,3,"GABA","GABA"
388513464,"LH004f","ADL01","ADL01r","ADL01v_pct","FALSE","LHON","LHAV4d2","LHl1_lateral","BLD4_lateral","1103745","good","none","none",FALSE,FALSE,"LHAV4","LHAV4d2a",TRUE,3.37178166838311,3,"GABA","GABA"
703305408,"LH005a","ADL01","ADL01q","ADL01d_pct","FALSE","LHON","LHAV4c1","LHl1_lateral","BLD4_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4c1a",TRUE,3.68224299065421,4,"GABA","GABA"
826762561,"LH005a","ADL01","ADL01q","ADL01d_pct","FALSE","LHON","LHAV4c1","LHl1_lateral","BLD4_lateral","none","none","L1046#12","medium",TRUE,FALSE,"LHAV4","LHAV4c1a",TRUE,3.51599587203302,4,"GABA","GABA"
856408517,"LH005a","ADL01","ADL01q","ADL01d_pct","FALSE","LHON","LHAV4c1","LHl1_lateral","BLD4_lateral","488055","medium","L421#14","good",TRUE,FALSE,"LHAV4","LHAV4c1a",TRUE,3.55566905005107,4,"GABA","GABA"
979519562,"LH005a","ADL01","ADL01q","ADL01d_pct","FALSE","LHLN","LHAV4c1","LHl1_lateral","BLD4_lateral","none","none","L2098#2","medium",TRUE,FALSE,"LHAV4","LHAV4c1a",TRUE,3.40410256410256,4,"GABA","GABA"
700550360,"LH005b","ADL01","ADL01q","ADL01n_c_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","1283303","medium","none","none",FALSE,FALSE,"LHAV4","LHAV4e2b",TRUE,3.21190716448032,3,"GABA","GABA"
731567967,"LH005b","ADL01","ADL01q","ADL01n_c_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2b",TRUE,3.22143579373104,3,"GABA","GABA"
731918732,"LH005b","ADL01","ADL01q","ADL01n_c_pct","FALSE","LHLN","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2b",TRUE,3.1,3,"GABA","GABA"
762263004,"LH005b","ADL01","ADL01q","ADL01n_c_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2b",TRUE,3.27189409368635,3,"GABA","GABA"
762948368,"LH005b","ADL01","ADL01q","ADL01n_c_pct","FALSE","LHLN","LHAV4e2","LHl1_lateral","BLD4_lateral","2909327","poor","none","none",FALSE,FALSE,"LHAV4","LHAV4e2b",TRUE,3.07923771313942,3,"GABA","GABA"
887433630,"LH005b","ADL01","ADL01q","ADL01n_c_pct","FALSE","LHLN","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","Gad1-F-400436","medium",FALSE,FALSE,"LHAV4","LHAV4e2b",TRUE,3.09174311926605,3,"GABA","GABA"
669869547,"LH005c","ADL01","ADL01q","ADL01n_d_pct","FALSE","LHLN","LHAV4a4","LHl1_lateral","BLD4_lateral","1853423","good","none","none",TRUE,FALSE,"LHAV4","LHAV4a4",TRUE,3.34702258726899,3,"GABA","GABA"
851684210,"LH005c","ADL01","ADL01q","ADL01n_d_pct","FALSE","LHLN","LHAV4a4","LHl1_lateral","BLD4_lateral","1095414","poor","none","none",TRUE,FALSE,"LHAV4","LHAV4a4",TRUE,3.14388489208633,3,"GABA","GABA"
856407289,"LH005c","ADL01","ADL01q","ADL01n_d_pct","FALSE","LHLN","LHAV4a4","LHl1_lateral","BLD4_lateral","1803748","medium","L247#2","medium",TRUE,FALSE,"LHAV4","LHAV4a4",TRUE,3.22949117341641,3,"GABA","GABA"
918123297,"LH005c","ADL01","ADL01q","ADL01n_d_pct","FALSE","LHLN","LHAV4a4","LHl1_lateral","BLD4_lateral","2909327","good","L1046#3","good",TRUE,FALSE,"LHAV4","LHAV4a4",TRUE,3.09846153846154,3,"GABA","GABA"
980198319,"LH005c","ADL01","ADL01q","ADL01n_d_pct","FALSE","LHLN","LHAV4a4","LHl1_lateral","BLD4_lateral","1911124","good","L240#6","medium",TRUE,FALSE,"LHAV4","LHAV4a4",TRUE,3.19875130072841,3,"GABA","GABA"
5813014585,"LH005c","ADL01","ADL01q","ADL01n_d_pct","FALSE","LHLN","LHAV4a4","LHl1_lateral","BLD4_lateral","1911124","good","L1046#4","good",TRUE,FALSE,"LHAV4","LHAV4a4",TRUE,3.18930041152263,3,"GABA","GABA"
606444098,"LH005d","ADL01","ADL01q","ADL01oh_pct","FALSE","LHON","LHAV4e7","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e7b",NA,3.26831785345717,4,"GABA","GABA"
731919293,"LH005d","ADL01","ADL01q","ADL01oh_pct","FALSE","LHON","LHAV4e7","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e7b",NA,3.72981366459627,4,"GABA","GABA"
1042572999,"LH005d","ADL01","ADL01q","ADL01oh_pct","FALSE","LHON","LHAV4e7","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e7b",NA,3.9825282631038,4,"GABA","GABA"
699894933,"LH005e","ADL01","ADL01q","ADL01oi_pct","FALSE","LHON","LHAV4e3","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e3",TRUE,3.80388151174668,4,"GABA","GABA"
793298641,"LH005e","ADL01","ADL01q","ADL01oi_pct","FALSE","LHON","LHAV4e3","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e3",TRUE,3.39233954451346,4,"GABA","GABA"
605417133,"LH005f","ADL01","ADL01q","ADL01oj_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2a",TRUE,3.77570093457944,3,"GABA","GABA"
607104768,"LH005f","ADL01","ADL01q","ADL01oj_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2a",TRUE,3.91692627206646,3,"GABA","GABA"
638476365,"LH005f","ADL01","ADL01q","ADL01oj_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2a",TRUE,3.96197327852004,3,"GABA","GABA"
731244892,"LH005f","ADL01","ADL01q","ADL01oj_pct","FALSE","LHON","LHAV4e2","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e2a",TRUE,3.76639344262295,3,"GABA","GABA"
579169802,"LH005g","ADL01","ADL01q","ADL01ol_pct","FALSE","LHON","LHAV4e7","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e7a",NA,4.31083844580777,4,"GABA","GABA"
579169910,"LH005g","ADL01","ADL01q","ADL01ol_pct","FALSE","LHON","LHAV4e7","LHl1_lateral","BLD4_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4e7a",NA,4.30681818181818,4,"GABA","GABA"
515390688,"LH005h","ADL01","ADL01q","ADL01t_pct","FALSE","LHON","LHAV4e6","LHl1_lateral","BLD4_lateral","5990596","medium","none","none",FALSE,TRUE,"LHAV4","LHAV4e6",TRUE,4.50102880658436,5,"GABA","GABA"
607787481,"LH005h","ADL01","ADL01q","ADL01t_pct","FALSE","LHON","LHAV4e5","LHl1_lateral","BLD4_lateral","5990596","medium","none","none",FALSE,TRUE,"LHAV4","LHAV4e5",TRUE,4.47794871794872,4,"GABA","GABA"
700210227,"LH005h","ADL01","ADL01q","ADL01t_pct","FALSE","LHON","LHAV4e5","LHl1_lateral","BLD4_lateral","2647441","poor","none","none",FALSE,TRUE,"LHAV4","LHAV4e5",TRUE,4.02068252326784,4,"GABA","GABA"
5813035183,"LH005h","ADL01","ADL01q","ADL01t_pct","FALSE","LHON","LHAV4e5","LHl1_lateral","BLD4_lateral","5990596","medium","none","none",FALSE,TRUE,"LHAV4","LHAV4e5",TRUE,4.04607329842932,4,"GABA","GABA"
665735597,"LH019a","ADL05","ADL05e","ADL05oa_pct","FALSE","LHLN","LHAV4g9","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g9",TRUE,3.28409090909091,3,"GABA","GABA"
697456597,"LH019a","ADL05","ADL05e","ADL05oa_pct","FALSE","LHLN","LHAV4g9","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g9",TRUE,3.31211498973306,3,"GABA","GABA"
913013165,"LH019a","ADL05","ADL05e","ADL05oa_pct","FALSE","LHLN","LHAV4g9","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g9",TRUE,3.26304801670146,3,"GABA","GABA"
419548541,"LH019b","ADL05","ADL05e","ADL05ob_pct","FALSE","LHLN","LHAV4g17","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g17",TRUE,3.39669421487603,3,"GABA","GABA"
857451691,"LH019c","ADL05","ADL05e","ADL05oc_pct","FALSE","LHON","LHAV4b5","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b5",TRUE,3.45015416238438,4,"GABA","GABA"
918468865,"LH019c","ADL05","ADL05e","ADL05oc_pct","FALSE","LHON","LHAV4b5","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b5",TRUE,4.08212058212058,4,"GABA","GABA"
666451615,"LH019d","ADL05","ADL05e","ADL05og_pct","FALSE","LHLN","LHAV4g8","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g8",TRUE,3.15282051282051,3,"GABA","GABA"
667141710,"LH019d","ADL05","ADL05e","ADL05og_pct","FALSE","LHLN","LHAV4g8","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g8",TRUE,3.10467479674797,3,"GABA","GABA"
668148078,"LH019d","ADL05","ADL05e","ADL05og_pct","FALSE","LHLN","LHAV4g8","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g8",TRUE,3.06666666666667,3,"GABA","GABA"
761229983,"LH019d","ADL05","ADL05e","ADL05og_pct","FALSE","LHLN","LHAV4g8","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g8",TRUE,3.16303219106957,3,"GABA","GABA"
575729037,"LH019e","ADL05","ADL05e","ADL05oh_pct","FALSE","LHON","LHAV4b4","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b4",TRUE,3.25051759834369,3,"GABA","GABA"
851309562,"LH019e","ADL05","ADL05e","ADL05oh_pct","FALSE","LHLN","LHAV4b4","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b4",TRUE,3.18229166666667,3,"GABA","GABA"
5813012448,"LH019e","ADL05","ADL05e","ADL05oh_pct","FALSE","LHON","LHAV4b4","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b4",TRUE,3.26722338204593,3,"GABA","GABA"
668485522,"LH019f","ADL05","ADL05e","ADL05oi_pct","FALSE","LHLN","LHAV4g13","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g13",TRUE,3.40557275541796,3,"GABA","GABA"
698829728,"LH019f","ADL05","ADL05e","ADL05oi_pct","FALSE","LHLN","LHAV4g13","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g13",TRUE,3.29205366357069,3,"GABA","GABA"
852976677,"LH019f","ADL05","ADL05e","ADL05oi_pct","FALSE","LHLN","LHAV4g13","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g13",TRUE,3.34607438016529,3,"GABA","GABA"
5813013443,"LH019g","ADL05","ADL05e","ADL05ok_pct","FALSE","LHLN","LHAV4g14","LHl4_lateral","BLD1_lateral","none","none","Cha-F-000174","medium",FALSE,FALSE,"LHAV4","LHAV4g14",TRUE,3.41649484536082,3,"GABA","GABA"
760902933,"LH019h","ADL05","ADL05e","ADL05oo_pct","FALSE","LHLN","LHAV4g16","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g16b",TRUE,3.18097207859359,4,"GABA","GABA"
542639377,"LH019i","ADL05","ADL05e","ADL05p_pct","FALSE","LHLN","LHAV4g4","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g4b",TRUE,3.24130879345603,3,"GABA","GABA"
760541793,"LH019i","ADL05","ADL05e","ADL05p_pct","FALSE","LHLN","LHAV4a1","LHl1_lateral","BLD4_lateral","3178356","good","none","none",TRUE,TRUE,"LHAV4","LHAV4a1a",TRUE,3.24766839378238,3,"GABA","GABA"
761575136,"LH019i","ADL05","ADL05e","ADL05p_pct","FALSE","LHLN","LHAV4g4","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g4b",TRUE,3.23834196891192,3,"GABA","GABA"
5813009261,"LH019i","ADL05","ADL05e","ADL05p_pct","FALSE","LHLN","LHAV4g4","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g4b",TRUE,3.17400204708291,3,"GABA","GABA"
727808408,"LH019j","ADL05","ADL05e","ADL05q_c_pct","FALSE","LHLN","LHAV4g12","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g12",TRUE,3.31088082901554,3,"GABA","GABA"
728483249,"LH019j","ADL05","ADL05e","ADL05q_c_pct","FALSE","LHLN","LHAV4g12","LHl4_lateral","BLD1_lateral","none","none","Cha-F-200385","medium",FALSE,FALSE,"LHAV4","LHAV4g12",TRUE,3.18762886597938,3,"GABA","GABA"
634712940,"LH019k","ADL05","ADL05e","ADL05q_e_pct","FALSE","LHLN","LHAV4g5","LHl4_lateral","BLD1_lateral","2401906","medium","none","none",FALSE,FALSE,"LHAV4","LHAV4g5",TRUE,3.4340206185567,3,"GABA","GABA"
696772937,"LH019k","ADL05","ADL05e","ADL05q_e_pct","FALSE","LHLN","LHAV4g5","LHl4_lateral","BLD1_lateral","4355572","good","none","none",FALSE,FALSE,"LHAV4","LHAV4g5",TRUE,3.37981269510926,3,"GABA","GABA"
730537677,"LH019k","ADL05","ADL05e","ADL05q_e_pct","FALSE","LHON","LHAV4g5","LHl4_lateral","BLD1_lateral","3896462","medium","none","none",FALSE,FALSE,"LHAV4","LHAV4g5",TRUE,3.328125,3,"GABA","GABA"
605723658,"LH019l","ADL05","ADL05e","ADL05r_a_pct","FALSE","LHLN","LHAV4g18","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g18",TRUE,3.48024948024948,3,"GABA","GABA"
788173517,"LH019l","ADL05","ADL05e","ADL05r_a_pct","FALSE","LHLN","LHAV4g16","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g16a",TRUE,3.88326446280992,4,"GABA","GABA"
511949534,"LH019m","ADL05","ADL05e","ADL05r_b_pct","FALSE","LHLN","LHAV4b6","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b6",TRUE,3.30840163934426,3,"GABA","GABA"
543333530,"LH019m","ADL05","ADL05e","ADL05r_b_pct","FALSE","LHLN","LHAV4b6","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b6",TRUE,3.17163412127441,3,"GABA","GABA"
5813035150,"LH019m","ADL05","ADL05e","ADL05r_b_pct","FALSE","LHLN","LHAV4b6","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4b6",TRUE,3.21604938271605,3,"GABA","GABA"
821306235,"LH019n","ADL05","ADL05e","ADL05r_c_pct","FALSE","LHLN","LHAV4g3","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g3",TRUE,3.14876033057851,3,"GABA","GABA"
881986401,"LH019n","ADL05","ADL05e","ADL05r_c_pct","FALSE","LHLN","LHAV4g6","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g6b",TRUE,3.11831275720165,3,"GABA","GABA"
912663435,"LH019n","ADL05","ADL05e","ADL05r_c_pct","FALSE","LHLN","LHAV4g6","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,TRUE,"LHAV4","LHAV4g6b",TRUE,3.15925542916236,3,"GABA","GABA"
542293528,"LH019o","ADL05","ADL05e","ADL05r_d_pct","FALSE","LHLN","LHAV4g7","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g7b",TRUE,3.44513457556936,3,"GABA","GABA"
573324939,"LH019o","ADL05","ADL05e","ADL05r_d_pct","FALSE","LHLN","LHAV4g7","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g7b",TRUE,3.22778345250255,3,"GABA","GABA"
852678239,"LH019p","ADL05","ADL05e","ADL05r_e_pct","FALSE","LHLN","LHAV4g6","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g6a",TRUE,3.12985685071575,3,"GABA","GABA"
5813035204,"LH019p","ADL05","ADL05e","ADL05r_e_pct","FALSE","LHLN","LHAV4g6","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g6a",TRUE,3.15686274509804,3,"GABA","GABA"
635385969,"LH019q","ADL05","ADL05e","ADL05r_f_pct","FALSE","LHLN","LHAV4g7","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g7a",TRUE,3.28586065573771,3,"GABA","GABA"
975072882,"LH019q","ADL05","ADL05e","ADL05r_f_pct","FALSE","LHLN","LHAV4g7","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g7a",TRUE,3.48977505112474,3,"GABA","GABA"
5813035168,"LH019q","ADL05","ADL05e","ADL05r_f_pct","FALSE","LHLN","LHAV4g7","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g7a",TRUE,3.33026584867076,3,"GABA","GABA"
731923098,"LH019r","ADL05","ADL05e","ADL05w_a_pct","FALSE","LHLN","LHAV4g1","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4g1b",TRUE,3.25435897435897,3,"GABA","GABA"
886095820,"LH019r","ADL05","ADL05e","ADL05w_a_pct","FALSE","LHLN","LHAV4g1","LHl4_lateral","BLD1_lateral","none","none","none","none",TRUE,FALSE,"LHAV4","LHAV4g1b",TRUE,3.24819773429454,3,"GABA","GABA"
761232088,"LH019s","ADL05","ADL05e","ADL05w_b_pct","FALSE","LHLN","LHAV4g15","LHl4_lateral","BLD1_lateral","none","none","L240#1","medium",FALSE,FALSE,"LHAV4","LHAV4g15",TRUE,3.13655030800821,3,"GABA","GABA"
947103902,"LH019s","ADL05","ADL05e","ADL05w_b_pct","FALSE","LHLN","LHAV4g15","LHl4_lateral","BLD1_lateral","none","none","L240#14","good",FALSE,FALSE,"LHAV4","LHAV4g15",TRUE,3.08008213552361,3,"GABA","GABA"
916763916,"LH019t","ADL05","ADL05e","ADL05w_c_pct","FALSE","LHLN","LHAV4g2","LHl4_lateral","BLD1_lateral","none","none","none","none",FALSE,FALSE,"LHAV4","LHAV4g2",TRUE,3.10574948665298,3,"GABA","GABA"
