"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","is.lhn","connectivity.type","layer","ct.layer","User"
294787849,"SLP155a","PDL05","PDL05d","PDL05d_pct","FALSE","LHN","LHPV5e2","DL2_medial","CP3_medial","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5e2",3.48527808069793,3,""
356144721,"SLP169a","PDL08","PDL08d","PDL08d_pct","PDL23","LHN","LHPV5h3","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",FALSE,"LHPV5h3",4.40047393364929,4,""
419216386,"SLP169a","PDL08","PDL08d","PDL08d_pct","PDL23","LHN","LHPV5h3","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",FALSE,"LHPV5h3",3.67141162514828,4,""
356823065,"SLP234a","PDL19","PDL19f","PDL19oa_pct","FALSE","LHN","LHPV5f1","DL2_lateral","CP3_lateral","1091745","poor","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5f1",3.40531177829099,3,""
264779403,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHN","LHPV5a3","DL2_lateral","CP3_lateral","2042935","good","Gad1-F-000349","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a3",3.39012925969448,3,""
264783939,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHN","LHPV5a3","DL2_lateral","CP3_lateral","5807189","good","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a3",3.1247191011236,3,""
265120223,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHN","LHPV5a3","DL2_lateral","CP3_lateral","5807289","medium","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a3",4.15047393364929,3,""
265120324,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHN","LHPV5a3","DL2_lateral","CP3_lateral","11520049","good","Gad1-F-700139","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a3",3.60180995475113,3,""
481268762,"SLP235a","PDL19","PDL19e","PDL19h_pct","FALSE","LHN","LHPV5a3","DL2_lateral","CP3_lateral","556874","good","L163#1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5a3",2.94194961664841,3,""
487467388,"SLP243a","PDL22","PDL22c","PDL22e_pct","FALSE","LHN","LHPV5b6","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",FALSE,"LHPV5b6",3.84173505275498,4,""
580244333,"SLP243a","PDL22","PDL22c","PDL22e_pct","FALSE","LHN","LHPV5b6","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",FALSE,"LHPV5b6",4.18510158013544,4,""
697853509,"SLP243a","PDL22","PDL22c","PDL22e_pct","FALSE","LHN","LHPV5b6","DL1_dorsal","CP2_dorsal","none","none","E0585-F-500010","medium",TRUE,FALSE,"LHPV5",FALSE,"LHPV5b6",4.32383124287343,4,""
5813047222,"SLP243a","PDL22","PDL22c","PDL22e_pct","FALSE","LHN","LHPV5b6","DL1_dorsal","CP2_dorsal","none","none","E0585-F-800004","good",TRUE,FALSE,"LHPV5",FALSE,"LHPV5b6",3.91554054054054,4,"AJ"
5813048099,"SLP243a","PDL22","PDL22c","PDL22e_pct","FALSE","LHN","LHPV5b6","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400015","good",TRUE,FALSE,"LHPV5",FALSE,"LHPV5b6",4.09615384615385,4,"AJ"
360587642,"SLP243b","PDL22","PDL22c","PDL22h_pct","FALSE","LHN","LH","DL1_dorsal","CP2_dorsal","none","none","Gad1-F-400162","good",FALSE,FALSE,"LHPV5",TRUE,"LH",4.06541019955654,4,""
361964245,"SLP243b","PDL22","PDL22c","PDL22h_pct","FALSE","LHN","LH","DL1_dorsal","CP2_dorsal","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LH",4.10190369540873,4,""
611620813,"SLP244a","PDL22","PDL22e","PDL22c_pct","FALSE","LHN","LHPV5c3","DL1_dorsal","CP2_dorsal","none","none","130211c3","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c3",4.84476067270375,4,""
763034485,"SLP244a","PDL22","PDL22e","PDL22c_pct","FALSE","LHN","LHPV5c3","DL1_dorsal","CP2_dorsal","none","none","131126c3","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c3",4.08930817610063,4,""
768132738,"SLP244a","PDL22","PDL22e","PDL22c_pct","FALSE","LHN","LHPV5c3","DL1_dorsal","CP2_dorsal","none","none","121217c0","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5c3",3.92523364485981,4,""
573005505,"SLP245a","PDL22","PDL22f","PDL22d_pct","FALSE","LHN","LHPV5b3","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400001","medium",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b3",3.94780545670225,4,""
575750788,"SLP245a","PDL22","PDL22f","PDL22d_pct","FALSE","LHN","LHPV5b3","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400028","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b3",4.1537610619469,4,""
701577869,"SLP245a","PDL22","PDL22f","PDL22d_pct","FALSE","LHN","LHPV5b3","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b3",4.42563482466747,4,""
705722260,"SLP245a","PDL22","PDL22f","PDL22d_pct","FALSE","LHN","LHPV5b3","DL1_dorsal","CP2_dorsal","4945705","good","L849#1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b3",3.86226203807391,4,""
851027931,"SLP245a","PDL22","PDL22f","PDL22d_pct","FALSE","LHN","LHPV5b3","DL1_dorsal","CP2_dorsal","none","none","L849#2","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b3",4.09145607701564,4,""
482974860,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",4.10259301014656,4,""
484355342,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b5","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b5",3.97051886792453,4,""
513050445,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-300073","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",4.81321184510251,4,""
513058708,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",5.26544622425629,4,""
611274992,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b7","DL1_dorsal","CP2_dorsal","none","none","none","none",FALSE,TRUE,"LHPV5",TRUE,"LHPV5b7a",3.79951100244499,3,""
634741770,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400021","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",4.32207478890229,4,""
730325440,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-400002","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",4.12575574365175,4,""
731917767,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","E0585-F-300063","good",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",4.77011494252874,4,""
794333532,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b5","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b5",4.41121495327103,4,""
5901196176,"SLP245b","PDL22","PDL22f","PDL22f_pct","FALSE","LHN","LHPV5b1","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,TRUE,"LHPV5",TRUE,"LHPV5b1",3.40090600226501,4,"AJ"
641631806,"SLP245c","PDL22","PDL22f","PDL22j_pct","FALSE","LHN","LHPV5b7","DL1_dorsal","CP2_dorsal","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5b7b",3.69339622641509,3,""
641631962,"SLP245c","PDL22","PDL22f","PDL22j_pct","FALSE","LHN","LHPV5b7","DL1_dorsal","CP2_dorsal","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5b7b",4.08028335301063,3,""
5812981168,"SLP246a","PDL22","PDL22d","PDL22g_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2a",3.07823129251701,3,"AJ"
5901203559,"SLP246a","PDL22","PDL22d","PDL22g_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","5292219","good","130425c1","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2a",3.07738814993954,3,"ASB"
487795196,"SLP246b","PDL22","PDL22d","PDL22i_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","none","none","Cha-F-700258","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2b",3.31365313653137,3,""
634069028,"SLP246b","PDL22","PDL22d","PDL22i_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2b",2.9047619047619,3,""
5813048346,"SLP246b","PDL22","PDL22d","PDL22i_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","none","none","130214c1","medium",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2b",3.70457354758962,3,"AJ"
456083341,"SLP246c","PDL22","PDL22d","PDL22k_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2c",2.86285714285714,3,""
912049625,"SLP246c","PDL22","PDL22d","PDL22k_pct","FALSE","LHN","LHPV5b2","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5b2c",2.65865384615385,3,""
541663112,"SLP248a","PDL23","PDL23c","PDL23b_pct","FALSE","LHN","LHPV5j5","DL2_lateral","CP3_lateral","7273434","medium","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5j5",2.95809739524349,2,""
5813047130,"SLP248a","PDL23","PDL23c","PDL23b_pct","FALSE","LHN","LHPV5j5","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5j5",2.83408071748879,2,"AJ"
326159907,"SLP248b","PDL23","PDL23c","PDL23c_pct","FALSE","LHN","LHPV5j4","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",FALSE,"LHPV5j4",4.00356718192628,3,""
359529027,"SLP248b","PDL23","PDL23c","PDL23c_pct","FALSE","LHN","LHPV5j4","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",FALSE,"LHPV5j4",4.02186421173763,3,""
5813056026,"SLP248b","PDL23","PDL23c","PDL23c_pct","FALSE","LHN","LHPV5j4","DL2_lateral","CP3_lateral","5644675","poor","none","none",FALSE,FALSE,"LHPV5",FALSE,"LHPV5j4",3.92142857142857,3,"AJ"
295805243,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",3.26745562130178,3,""
296153261,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","8806237","poor","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",2.95932203389831,3,""
480931947,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","none","none","Gad1-F-900040","good",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",2.6778149386845,3,""
573056433,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",3.10882016036655,3,""
911012735,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",3.53058676654182,3,""
5813010180,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",3.0045871559633,3,"AJ"
5813094592,"SLP248c","PDL23","PDL23c","PDL23d_pct","FALSE","LHN","LHPV5d3","DL2_lateral","CP3_lateral","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5d3",3.56954436450839,3,"AJ"
573708714,"SLP249a","PDL23","PDL23d","PDL23f_pct","FALSE","LHN","LHPV5h1","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h1",4.31720430107527,3,""
605063393,"SLP249a","PDL23","PDL23d","PDL23f_pct","FALSE","LHN","LHPV5h1","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h1",3.82106782106782,3,""
5813083717,"SLP249a","PDL23","PDL23d","PDL23f_pct","FALSE","LHN","LHPV5h1","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5h1",3.03220858895706,3,"AJ"
729228602,"SLP250a","PDL23","PDL23g","PDL23m_pct","FALSE","LHN","LHPV5j1","DL2_lateral","CP3_lateral","7273434","poor","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5j1a",2.54054054054054,3,""
5901213816,"SLP250a","PDL23","PDL23g","PDL23m_pct","FALSE","LHN","LHPV5j1","DL2_lateral","CP3_lateral","7273434","poor","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5j1a",2.62642369020501,3,"AJ"
759582005,"SLP250b","PDL23","PDL23g","PDL23om_pct","FALSE","LHN","LHPV5j3","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5j3",2.55760869565217,2,""
880323994,"SLP250b","PDL23","PDL23g","PDL23om_pct","FALSE","LHN","LHPV5j3","DL2_lateral","CP3_lateral","3531228","poor","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5j3",2.88,2,""
973047668,"SLP251a","PDL23","PDL23h","PDL23i_pct","FALSE","LHN","LHPV5g4","DL2_lateral","CP3_lateral","none","none","none","none",FALSE,FALSE,"LHPV5",FALSE,"LHPV5g4",3.33564814814815,3,""
5812980282,"SLP251b","PDL23","PDL23h","PDL23oa_pct","FALSE","LHN","LHPV5j2","DL2_lateral","CP3_lateral","3968249","poor","none","none",FALSE,FALSE,"LHPV5",TRUE,"LHPV5j2",3.2942453854506,3,"AJ"
357224041,"SMP130a","PDL05","PDL05g","PDL05li_pct","FALSE","LHN","LHPV5j1","primary","primary","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5j1b",5.08501594048884,3,""
579575594,"SMP131a","PDL05","PDL05s","PDL05y_pct","FALSE","LHN","LHPV5e3","DL2_medial","CP3_medial","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5e3",4.61767838125666,5,""
642504699,"SMP131a","PDL05","PDL05s","PDL05y_pct","FALSE","LHN","LHPV5e3","DL2_medial","CP3_medial","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5e3",5.93490460157127,5,""
5813078563,"FB2H_a","PDL05",NA,NA,"FALSE","LHN","LHPV5k1","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5k1a",5.57967914438503,5,"flyconnectome"
732034061,"FB2H_b","PDL05",NA,NA,"FALSE","LHN","LHPV5k1","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5k1b",5.98526315789474,5,""
5813061116,"FB2H_b","PDL05",NA,NA,"FALSE","LHN","LHPV5k1","DL1_dorsal","CP2_dorsal","none","none","none","none",TRUE,FALSE,"LHPV5",TRUE,"LHPV5k1b",6.39293361884368,5,""
5813049920,"LH067a","PDL07","PDL07n","PDL07d_pct","FALSE","LHN","LHPV6g1","LHp2_lateral","DPLp1_lateral","1868440","good","Cha-F-600032","medium",TRUE,FALSE,"LHPV6",TRUE,"LHPV6g1",3.48531011969532,3,"ASB"
480590337,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.40711009174312,3,""
480594756,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.4304932735426,3,""
480599437,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.54901960784314,3,""
480945354,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.73751451800232,3,""
481627444,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.63769751693002,3,""
511625768,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.18615751789976,3,""
511626068,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","8739442","good","L62#1","good",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",2.94694348327566,3,""
511626286,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.31597222222222,3,""
511966731,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3,3,""
543684107,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.40091638029782,3,""
574468840,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.04651162790698,3,""
758154573,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.17303102625298,3,""
5813012322,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",3.33177570093458,3,"AJ"
5813039907,"LH076a","PDL10","PDL10i","PDL10m_pct","FALSE","LHN","LHPV6a1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6a1",2.78488372093023,3,"AJ"
357160116,"LH076b","PDL10","PDL10i","PDL10oc_pct","FALSE","LHN","LHPV6d1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6d1",3.49263873159683,3,""
392308518,"LH076b","PDL10","PDL10i","PDL10oc_pct","FALSE","LHN","LHPV6d1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6d1",3.51108374384236,3,""
330246657,"LH077a","PDL10","PDL10d","PDL10oi_pct","FALSE","LHN","LHPV6c2","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6c2",3.76905829596413,3,""
387870860,"LH077b","PDL10","PDL10d","PDL10y_pct","FALSE","LHN","LHPV6c1","LHp2_lateral","DPLp1_lateral","1102557","good","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6c1",2.87315010570825,2,""
636102761,"LH078a","PDL10","PDL10k","PDL10d_pct","FALSE","LHN","LHPV6j1","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6j1",3.49659090909091,3,""
5813012048,"LH093a","PDL20","PDL20j","PDL20k_pct","FALSE","LHN","LHPV6l1","unknown","BLP3_ventral","none","none","L509#2","medium",FALSE,FALSE,"LHPV6",TRUE,"LHPV6l1",3.11910112359551,3,"AJ"
849275471,"PLP065b","PDL10","PDL10p","PDL10x_pct","FALSE","LHN","LHPV6f2","LHp2_medial","DPLp1_medial","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6f2a",3.58690476190476,3,""
666916874,"PLP079a","PDL14","PDL14e","PDL14g_pct","FALSE","LHN","LHPV6f2","LHp2_medial","DPLp1_medial","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6f2b",3.52056277056277,3,""
881696475,"PLP079d","PDL14","PDL14e","PDL14j_b_pct","FALSE","LHN","LHPV6f2","LHp2_medial","DPLp1_medial","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6f2c",3.59121621621622,3,""
5813021912,"PLP079e","PDL14","PDL14e","PDL14u_pct","FALSE","LHN","LHPV6f7","LHp2_medial","DPLp1_medial","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6f7",4.59320175438596,4,""
5813067776,"PLP079e","PDL14","PDL14e","PDL14u_pct","FALSE","LHN","LHPV6f7","LHp2_medial","DPLp1_medial","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6f7",3.98932764140875,4,""
758239379,"PLP086a","PDL20","PDL20l","PDL20n_pct","FALSE","LHN","LHPV6k1","unknown","BLP3_ventral","none","none","5HT1A-M-100027","medium",FALSE,FALSE,"LHPV6",TRUE,"LHPV6k1",2.66913319238901,2,""
5813016450,"PLP086a","PDL20","PDL20l","PDL20n_pct","FALSE","LHN","LHPV6k1","unknown","BLP3_ventral","none","none","5HT1A-F-100028","medium",FALSE,FALSE,"LHPV6",TRUE,"LHPV6k1",2.62090813093981,2,"AJ"
5813064406,"PLP086a","PDL20","PDL20l","PDL20n_pct","FALSE","LHN","LHPV6k1","unknown","BLP3_ventral","none","none","5HT1A-M-200001","medium",FALSE,FALSE,"LHPV6",TRUE,"LHPV6k1",2.58730158730159,2,"AJ"
727527845,"PLP087a","PDL20","PDL20m","PDL20op_pct","FALSE","LHN","LHPV6o1","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6o1",3.40833333333333,3,""
604070461,"PLP087b","PDL20","PDL20m","PDL20p_pct","FALSE","LHN","LHPV6k2","unknown","BLP3_ventral","5062598","good","VGlut-F-400240","medium",FALSE,FALSE,"LHPV6",TRUE,"LHPV6k2",2.96972860125261,3,""
695798021,"PLP087b","PDL20","PDL20m","PDL20p_pct","FALSE","LHN","LHPV6k2","unknown","BLP3_ventral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6k2",3.04777070063694,3,""
327851331,"SLP172a","PDL10","PDL10m","PDL10a_pct","FALSE","LHN","LHPV6i1","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6i1",3.963133640553,3,""
327865394,"SLP172a","PDL10","PDL10m","PDL10a_pct","FALSE","LHN","LHPV6i1","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6i1",3.34762979683973,3,""
480923210,"SLP173b","PDL10","PDL10e","PDL10od_pct","FALSE","LHN","LHPV6a10","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6a10",2.88949079089924,2,""
392636270,"SLP175a","PDL10","PDL10j","PDL10c_pct","FALSE","LHN","LHPV6p1","primary","primary","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6p1",4.05308775731311,4,""
449910481,"SLP176a","PDL10","PDL10c","PDL10j_a_pct","FALSE","LHN","LHPV6h1","LHp2_lateral","DPLp1_lateral","9069835","good","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6h1a",2.94597574421169,2,""
696830498,"SLP176a","PDL10","PDL10c","PDL10j_a_pct","FALSE","LHN","LHPV6h1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6h1a",3.18055555555556,2,""
387180498,"SLP176b","PDL10","PDL10c","PDL10j_b_pct","FALSE","LHN","LHPV6h1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6h1b",2.79745493107105,2,""
418224293,"SLP176b","PDL10","PDL10c","PDL10j_b_pct","FALSE","LHN","LHPV6h1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6h1b",3.02272727272727,2,""
696829800,"SLP176b","PDL10","PDL10c","PDL10j_b_pct","FALSE","LHN","LHPV6h1","LHp2_lateral","DPLp1_lateral","none","none","none","none",TRUE,FALSE,"LHPV6",TRUE,"LHPV6h1b",2.79072276159655,2,""
5813010690,"SLP176b","PDL10","PDL10c","PDL10j_b_pct","FALSE","LHN","LHPV6h1","LHp2_lateral","DPLp1_lateral","none","none","Cha-F-100398","medium",TRUE,FALSE,"LHPV6",TRUE,"LHPV6h1b",2.65781083953241,2,"AJ"
449901277,"SLP176c","PDL10","PDL10c","PDL10oa_pct","FALSE","LHN","LHPV6h3","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6h3",3.09513023782559,3,""
449910741,"SLP176c","PDL10","PDL10c","PDL10oa_pct","FALSE","LHN","LHPV6h3","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6h3",3.89140271493213,3,""
449910907,"SLP176c","PDL10","PDL10c","PDL10oa_pct","FALSE","LHN","LHPV6h3","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6h3",3.55555555555556,3,""
418552044,"SLP176d","PDL10","PDL10c","PDL10ob_pct","FALSE","LHN","LHPV6h2","LHp2_lateral","DPLp1_lateral","none","none","none","none",FALSE,FALSE,"LHPV6",TRUE,"LHPV6h2",3.67682263329706,3,""
